x,y_true
-2.555407099144527822e-02,-9.954606642508427861e-01
1.172729019259364680e+00,-2.423960239747093848e+00
5.436001545944323388e-01,-6.105088635584754453e-01
-3.706143320861059465e-01,-1.325764061177834519e+00
7.716987106483447212e-01,-1.654988053066958287e+00
-2.848542620630075461e+00,-2.540613882657791578e+01
1.148765700372103460e+00,-2.701467681946060573e+00
-1.739713778778099629e+00,-8.905700448398071956e+00
-3.624409414031321552e-01,-1.413213029511449337e+00
-1.119669894626143858e+00,-4.556495457301344310e+00
-1.294681475720905750e+00,-5.859706811143226446e+00
1.160826787378519409e+00,-2.371048432588992227e+00
-4.677012013118913569e-01,-1.485234682387715166e+00
3.465038817307157792e-01,-1.178735641760482844e+00
-4.692057887918407028e-02,-8.837815238732378287e-01
4.770408272231214664e-01,-1.561186719061964379e+00
7.682189106025535952e-02,-9.270136049041495241e-01
-1.282992224188569619e+00,-5.454013255191697773e+00
9.962668194471400174e-01,-1.763476624081897093e+00
-4.937565831613124900e-01,-1.963286818407619760e+00
-1.556581898659751051e+00,-8.075228250257998397e+00
-4.281151609659125112e-01,-1.828019569602695737e+00
1.500759790634310864e+00,-4.074282772634552074e+00
8.502217421134928843e-01,-1.502097085601226345e+00
-3.486521344078591933e-01,-1.042997334459702774e+00
-3.492577043184287855e-01,-1.351317431067876607e+00
-3.216350512173826171e-01,-1.072373859099190030e+00
2.076747983560840893e+00,-5.866869971826674579e+00
3.819354522315533407e-01,-1.107845150481430840e+00
4.300416471910696314e-01,-1.214251186625187717e+00
1.030283454031842183e+00,-2.357335192900144261e+00
2.387891590265135144e-01,-1.377511588344476623e+00
-2.590421458207031180e-01,-1.202877787210795413e+00
-1.963498490849782674e-01,-1.187635906792806395e+00
-7.160125941406395023e-02,-8.598240537066410560e-01
-3.722223650984159138e-02,-9.980167052924100446e-01
7.276295436369798475e-01,-1.620178765968060430e+00
5.194588580729943283e-02,-1.197180013858168302e+00
7.326400772155792218e-01,-1.571188725422836496e+00
-8.071658010858231980e-02,-8.689870795419806226e-01
7.863519031609059184e-02,-1.258738266876672007e+00
-1.998200684532107640e+00,-1.235637214530809480e+01
9.163276747024814428e-01,-1.932068118608083918e+00
3.464884758979926982e-01,-1.233901260135537248e+00
9.980101098596522169e-01,-2.341794719854931817e+00
-2.896255378193689278e+00,-2.645545894805507459e+01
2.088374704780727509e+00,-6.229371556628816364e+00
-1.395896281551737561e-01,-1.022100396081199181e+00
1.108182816737516507e+00,-2.717607954965901129e+00
-1.039905927125530871e+00,-3.754415848830233049e+00
6.127739050625696793e-01,-7.911123447957503219e-01
-1.053415563173656144e+00,-4.311953308435991339e+00
-6.237689606958051192e-01,-2.029318199539221101e+00
1.914031353866786134e+00,-5.448076486096766757e+00
-1.906824007633465823e-01,-9.099021637798134776e-01
2.174328731797228742e-01,-1.299068398631687993e+00
8.700677306887542040e-01,-1.761258114605902092e+00
4.956818879726046512e-01,-1.425270574483978425e+00
1.504189051435764202e-01,-1.020767382210772789e+00
3.649610024662254260e-01,-1.327085422098244427e+00
2.403415585238275032e+00,-6.980585935519451724e+00
-5.761879703358539079e-02,-1.244751725708644452e+00
2.010990467149675054e-01,-8.399012814862324428e-01
1.050654396007612013e+00,-2.420509399558136376e+00
1.105525932957983848e+00,-2.514882281167155842e+00
1.187030305560380139e+00,-2.685855471490560031e+00
6.387302220291846133e-01,-1.608867612826786031e+00
-1.143004912730483547e+00,-4.579818277565532725e+00
1.633431532301095945e+00,-3.829450833183603464e+00
-1.146345393018687986e+00,-4.847838326172424495e+00
3.026354652390332300e-01,-7.305908276942283397e-01
-7.542758500193579296e-01,-2.269217145960392479e+00
-6.413834659299254282e-02,-1.244414529864998897e+00
3.287624103034804124e-01,-1.404891632819227798e+00
3.213572154502730704e-01,-9.604160748441923356e-01
4.219207542352847451e-01,-1.259393013660552674e+00
1.613711269058647035e+00,-3.673459424816647889e+00
4.535343015139798317e-01,-1.147930990750971159e+00
-2.441566352906486825e-01,-1.446219528250772601e+00
9.640871682883572769e-01,-2.394849115305255793e+00
1.189470488924640579e+00,-2.457595460136094090e+00
-1.227607815136992464e+00,-5.325651004583344950e+00
5.974000698498580508e-01,-1.340155184560351431e+00
7.011727423108983226e-01,-1.290331325388572647e+00
-2.975635033599919321e-01,-1.454838659018603098e+00
1.375706813311619481e+00,-3.327681155045257633e+00
-1.500555870325267216e-01,-1.125216880425844890e+00
1.255764534715422542e-01,-7.973254554001837358e-01
-1.730718242838696075e-01,-1.000312791555664438e+00
1.557904758146753423e-02,-1.047723188128186322e+00
-1.096275086895201811e+00,-4.331120700719447214e+00
-1.440050882594294368e+00,-6.856353445587441087e+00
1.594505063224972208e+00,-4.440860267686532303e+00
-8.469613483183278113e-01,-2.976036182780986472e+00
-9.913923494563071648e-01,-3.280685421308146665e+00
-2.153390113603714795e+00,-1.456744127521948506e+01
-6.389617476895022019e-01,-2.407543610508258158e+00
-1.323089793407498327e+00,-6.075207083358176163e+00
1.642015160136369056e+00,-4.062104873954201167e+00
1.009817089342634144e+00,-2.113508797671904471e+00
-6.881503451777237768e-01,-2.428573654915654689e+00
2.252435805344308761e+00,-6.821923320072069252e+00
9.817654869915942717e-01,-2.129863634358086344e+00
-3.248313835086224510e-01,-1.774884495722083733e+00
-2.499405714873573103e+00,-1.939206201155197107e+01
2.290942572590741744e+00,-6.526336177236789382e+00
-1.389572466763596026e+00,-6.674351793685872281e+00
-1.645398746956891811e+00,-8.956897705888341221e+00
1.022570432009640262e+00,-1.864380567763918473e+00
2.439752406339272817e+00,-7.481138646823706218e+00
1.384272818510518199e+00,-3.060531362809273848e+00
5.639091200523596026e-01,-1.338736017930646227e+00
5.947543416652859571e-01,-1.387461764722941027e+00
8.534155587803077259e-01,-1.733857874099620888e+00
7.589285897867651398e-01,-1.862344005161725713e+00
2.811914239693757978e-01,-9.777472108748563873e-01
1.042011039518760673e-01,-1.064648121245469481e+00
-6.259312789952241329e-02,-1.369329294199870262e+00
-7.539645888666762774e-01,-2.558117179716161704e+00
-2.806750768667740648e-01,-1.370354836060871717e+00
-1.692956814195385462e+00,-9.073596630469381807e+00
-9.833962679474989033e-02,-1.371336717030640306e+00
-9.885911071509174697e-01,-3.340918913394620215e+00
-1.103589317215770915e+00,-4.171656408843533725e+00
1.798941511534784543e-01,-7.319912493564030287e-01
1.392002286344599327e+00,-3.446528289257896116e+00
9.183166060023130184e-01,-2.427421794337608851e+00
-1.570500603623177005e+00,-7.392044046375501054e+00
-9.896281365703375466e-01,-3.759577948851523299e+00
9.407711879882159067e-01,-2.237126228492727353e+00
-9.824873935383096057e-01,-3.602119325213171575e+00
-2.246331499970246059e-01,-9.248569822870199575e-01
5.500520990245518771e-01,-1.285924527488662150e+00
-9.683444548636352955e-01,-3.312312761183407339e+00
1.053755061459599046e-01,-6.984192300882599014e-01
-1.334025494918204435e+00,-6.207575231144716099e+00
-6.013676439512136707e-01,-2.257661562223957308e+00
3.197819341425369721e-01,-7.954353961740251444e-01
-1.592993733531669287e+00,-8.762636223129693036e+00
4.404747379603989876e-01,-1.179524536250345701e+00
-1.963779892668121585e-02,-1.368300258117649770e+00
5.524899544171477661e-01,-1.402790308955107923e+00
2.239141340646614298e-01,-1.059655082974880536e+00
1.364140429973844215e+00,-3.367698974994436156e+00
1.252245026479072709e-01,-1.106226313588987376e+00
-4.294055411252529764e-01,-1.881520233262188757e+00
1.222975030322837747e-01,-3.952380409173466003e-01
5.432980290363879083e-01,-8.037209494291868150e-01
4.886007032570433006e-02,-1.270826039657047435e+00
4.059169120388238239e-02,-5.874502726607255809e-01
-7.019916878067553601e-01,-2.540227711810925992e+00
-6.629009175509481544e-01,-2.265419925164292358e+00
-1.402605271799693520e+00,-6.479528479770107374e+00
1.749576743186939343e+00,-4.805540168779534049e+00
-1.243863235391285071e+00,-5.047710001311151551e+00
-6.929051977959073128e-01,-2.375018989426840310e+00
-7.184072655691974285e-01,-2.621792423494783364e+00
8.949243769444412688e-01,-2.265443754632559870e+00
-2.949496782920277838e-01,-1.552561989875243409e+00
1.247742072673733826e+00,-3.317426530644655980e+00
-6.734906242438685187e-01,-2.332515173995047153e+00
2.789941622238019669e-01,-1.308829919337066272e+00
-8.353470532597573328e-01,-3.054545783354847721e+00
2.145149127773388287e+00,-5.826852376498807828e+00
-1.187598419029512797e+00,-4.617247408050809021e+00
3.098207102270275071e-01,-1.036214811189088092e+00
6.337768809320984964e-01,-1.431857666718683975e+00
4.137990974514982323e-01,-6.443347922898439162e-01
-1.852876588777082889e-01,-1.033026194311142287e+00
-1.298206997334261648e-01,-1.181225169596997304e+00
4.381147197910959662e-02,-1.338412455330248996e+00
-1.470020016284886155e-01,-1.019204869067023900e+00
9.638791167949096739e-01,-1.900204088817070591e+00
2.210523001591351289e+00,-6.585017464501113693e+00
-5.574917850078335846e-01,-1.879519431824392628e+00
-1.369802979579077817e+00,-6.299588358239632591e+00
-8.828204835125481875e-02,-1.105942977768945568e+00
2.579709337654318535e+00,-8.491588871313332731e+00
-8.036745679697308020e-01,-2.904794545115662707e+00
1.639116805444067460e+00,-3.990360620402677583e+00
1.677700814076440672e+00,-4.531702985901798542e+00
-5.535882417079945883e-01,-1.927478197541851124e+00
5.689830791852753533e-01,-1.496718553501943383e+00
1.628396623128538057e+00,-4.103648534451680874e+00
-3.791277409874870830e-01,-1.547518859075815545e+00
-2.035803601023617737e-01,-1.422021705409273196e+00
-5.816809139486437408e-01,-1.693451951190431570e+00
-1.014756730692866871e+00,-3.648085813583154646e+00
-6.492775450660071002e-01,-2.401101216302716335e+00
-1.223940266762256535e+00,-5.033632298548450734e+00
3.408346825922606987e-02,-8.509167525287070211e-01
-7.699732310586417938e-01,-2.547074476192078940e+00
2.337859117907477025e-01,-1.412149392709999063e+00
-1.555895646203627303e+00,-7.497877622384257812e+00
3.308802322144570596e-01,-1.185080478882648780e+00
8.335289616089246456e-01,-1.888500154749140458e+00
-1.993735642571455413e+00,-1.166487988356263195e+01
3.740565698475721290e-01,-1.001638795023401141e+00
1.227668992473292198e+00,-2.941996244753219525e+00
-1.209641018691205439e+00,-5.613602304977304946e+00
1.672572386837703373e+00,-4.007563984112834099e+00
4.190190093660451920e-01,-1.455875752030081127e+00
-7.050118557584088563e-01,-2.702575178210587570e+00
-5.576907765770600794e-02,-1.116995029375071224e+00
5.583269125217223960e-01,-9.379774811132740586e-01
7.600539141241149932e-02,-7.801092258461557183e-01
5.387559924463691807e-01,-1.303683945838920666e+00
-9.206735930793662481e-01,-3.312663402659628442e+00
1.693608240360779948e-01,-1.121324851173733039e+00
-1.413714496904980189e+00,-6.516751320133413294e+00
-1.112260613487003197e-01,-1.062434119106524077e+00
-9.039076414647897462e-01,-3.065420452363347703e+00
-7.355299425897665611e-01,-2.327356491309102715e+00
1.236093175210437378e+00,-2.747713946932679896e+00
1.091310120594269018e+00,-2.536936104383419543e+00
6.091381209071770053e-01,-1.184267793698270621e+00
-1.092312764672578984e+00,-4.346429817720012245e+00
-3.164084496948019187e-01,-1.638414534906894371e+00
1.213097699979183375e+00,-2.901924590408240245e+00
1.417169136399047402e-01,-9.473233051604191823e-01
2.319329539981694221e+00,-6.628456791258315661e+00
3.933178393943718709e-01,-1.140367215093785358e+00
1.920491164900315906e-01,-1.277915849469926091e+00
-3.091164642025013842e-01,-1.340339888738422802e+00
1.335409047822823103e-01,-9.398174466675758287e-01
-1.524698363805438994e-01,-1.077332955195363651e+00
7.081086766885904549e-01,-1.312296069403850352e+00
9.567023167945840623e-01,-1.834781722863443987e+00
-7.859894605079494889e-01,-2.922776749156696496e+00
-1.331232953557778043e+00,-6.071770489172112484e+00
-1.836205373103296568e+00,-1.077876535745022935e+01
5.079913269125436726e-01,-1.048083856166428296e+00
-1.103366606173873610e+00,-4.027291477509090001e+00
-2.152890592952482862e+00,-1.441864585342229432e+01
3.885786045309641001e-01,-1.150453169253363939e+00
2.492999517432790579e+00,-7.168665342059559187e+00
-6.070911539893323640e-03,-8.767197715248395973e-01
8.384907744516418848e-01,-1.700974741890582287e+00
8.182935854756501204e-02,-1.270042155166619668e+00
-9.888965319114266517e-02,-8.996112537185949609e-01
9.190764829877685616e-01,-2.229245399163740426e+00
-2.902745441886513400e-01,-1.604498440514518176e+00
2.673923140719029479e-01,-1.090258579592329413e+00
3.216978061960136248e-01,-1.182590533326382420e+00
-6.680904536430487539e-01,-2.371594479762665131e+00
9.920423495365228161e-01,-2.539625325220734808e+00
-1.749597566954086414e-01,-9.106043382055921676e-01
-7.557451594928447092e-01,-2.367745821822075492e+00
5.365098435704035440e-01,-1.747937170594277667e+00
-8.984679817910372623e-01,-3.036694026867767349e+00
2.818115736912824715e-02,-1.190123219778733032e+00
-9.118996644203543681e-03,-7.904821537660579045e-01
1.085895565831578091e+00,-2.448365824892964504e+00
4.746982328799527751e-01,-1.174043493302930896e+00
-2.502695874514391725e-02,-1.060045291736591233e+00
8.177662992002870945e-01,-1.461505657084951393e+00
1.390207549017313360e+00,-3.674100628509833655e+00
5.578103063518622395e-01,-1.139370243611830258e+00
1.035261984338060708e-02,-7.197051694631591001e-01
-1.311836232350159559e+00,-5.595929016705551540e+00
-1.065113663075372585e+00,-3.582817260931591363e+00
-3.052247043546676419e-01,-1.479703897329101681e+00
-6.095122021592831452e-01,-1.876371216572434442e+00
-1.869713029854460085e-01,-1.191885704491508102e+00
5.664992489710716367e-02,-6.696874059255067957e-01
5.296927543567307994e-01,-1.253639229539047717e+00
-7.049877805909121609e-02,-1.142263605232390900e+00
4.865016438262019238e-01,-8.690547014634661949e-01
6.447441481012024245e-02,-1.098886772601100237e+00
-1.975466566353871301e+00,-1.245860964227571266e+01
-9.393353938187543051e-01,-3.612228434035825497e+00
-1.440875557216154679e-01,-9.597054188349483095e-01
-1.209694742841107562e+00,-4.714626592399498328e+00
5.999287299962045017e-01,-1.327305342065942417e+00
1.530750832343697354e+00,-3.515415800961820381e+00
1.218761851697316656e+00,-3.157826198089535907e+00
-2.134428709302080007e-01,-1.311570220046621271e+00
1.490726136849952033e+00,-3.777473247069924600e+00
1.486674572021115526e-01,-9.975243989149700230e-01
-3.370859711180393403e-01,-1.386263907776058790e+00
-6.134026635409397521e-01,-1.955739433900244517e+00
-3.024696864881283309e-01,-1.453714071224588400e+00
-3.881768185412287631e-01,-1.478241012030662160e+00
1.704162223754877026e-01,-9.826712366192307258e-01
1.605739810498645892e-01,-1.201511420206729408e+00
3.046020153414469474e-03,-1.026912210192691077e+00
4.369381697463498582e-01,-1.174250315455715787e+00
1.190646274786341330e+00,-2.774852289023603813e+00
9.495541354413237212e-01,-2.063738663945890117e+00
-1.484897968449903516e+00,-7.115599801625581478e+00
-2.553921134901954826e+00,-2.042745595495316024e+01
9.343199112392737149e-01,-1.715883347884215482e+00
-1.366878698415421090e+00,-6.478669628431219962e+00
-2.247654018926835418e-01,-1.397070709604482097e+00
-1.170113026059359518e+00,-4.109017757169158180e+00
-1.801980437580019689e+00,-1.041013636454854918e+01
5.414627282047880241e-01,-1.606446957483173676e+00
7.591551603026468475e-01,-1.458182241868007267e+00
-5.765104007267194408e-01,-2.529747080827054795e+00
-2.591042292144909887e+00,-2.099982879555116355e+01
-5.462444482524827505e-01,-1.382329004060114830e+00
3.918040054025465069e-01,-1.479308940768315983e+00
-1.478911568774128771e+00,-7.579699250158519419e+00
1.833599197791556390e-01,-1.348507645494952278e+00
-1.530984917299555749e-02,-7.835348920126208316e-01
5.792914996010883888e-01,-1.041997996880817290e+00
1.195803684141532597e-01,-1.096442963487408218e+00
-9.730689408815554886e-01,-3.485866637618048713e+00
1.196571501664491333e+00,-2.403747785445092600e+00
-1.585295730269700165e-01,-6.838866657133989557e-01
-2.730453950993185983e-02,-1.076733272776159600e+00
-9.332679590731960406e-01,-4.027839937100458734e+00
-4.432822511915103236e-01,-1.845990540873152064e+00
-8.848027140269009161e-01,-3.322661292369226693e+00
-1.729460599234229901e-01,-1.212580271010051947e+00
1.711708480142343447e+00,-4.546438468367693275e+00
-1.371901142931356343e+00,-5.945074202134928321e+00
-1.613561397876741133e+00,-7.955645403217345368e+00
1.471170327493608543e+00,-3.680782737567259044e+00
-2.093236771518661166e-01,-9.204249663000660941e-01
-6.690727386599165660e-01,-2.230292482282355770e+00
1.039904687396076444e+00,-2.289358253421319933e+00
-6.056155397368641058e-01,-1.876348611046572801e+00
1.826009713546936197e+00,-4.911009537265739411e+00
6.779258713392690705e-01,-9.722821833485284504e-01
-4.879114081457026630e-01,-2.114518877359101268e+00
2.157308213265503483e+00,-6.346076112535084413e+00
-6.057149230033384013e-01,-2.134937649272790061e+00
7.420953720093069750e-01,-1.497897413666224420e+00
2.992925804064919260e-01,-7.044728513675457826e-01
1.301741289398798074e+00,-3.082537715857574412e+00
1.561511196726852679e+00,-4.309198358128787376e+00
3.200414906576662388e-02,-7.754081482439384443e-01
-7.534178703461834603e-01,-2.451546912432864378e+00
4.599721429391164240e-01,-1.649431842712709706e+00
-6.777153697521061115e-01,-2.351786982144491223e+00
2.013387247526623014e+00,-6.049780846930862488e+00
1.365353310827374378e-01,-1.134415318843217557e+00
-3.653215513121086944e-01,-1.689909405384438124e+00
1.846803058649084117e-01,-7.716676461271373411e-01
-1.347126289529696486e+00,-6.007263004114888005e+00
-9.716140385106515343e-01,-3.970443408588956391e+00
1.200413907944425373e+00,-2.542827046318648421e+00
-6.568942789713957398e-01,-2.634955736528420189e+00
-1.046910982681939606e+00,-3.977203685983321968e+00
5.366527525272861698e-01,-1.464802462351141532e+00
1.185704154662996945e+00,-2.810263449236354294e+00
7.189533106650667360e-01,-1.436756617288560411e+00
9.960476858058163740e-01,-2.059378834717956686e+00
-7.567950885694607610e-01,-2.319666662704449323e+00
-1.421810666741843754e+00,-6.636836419708831869e+00
1.501333651955486737e+00,-3.665522880200760447e+00
-3.226798388421357466e-01,-1.489098254816253020e+00
-2.508330164550473529e-01,-1.210487955339903055e+00
1.328194141849057930e+00,-3.051310716394250999e+00
5.562300094006599194e-01,-1.313618198834531903e+00
4.558877720816076340e-01,-1.610236409082771658e+00
2.165002344901084008e+00,-6.164738880839320423e+00
-6.435182303801429970e-01,-2.138797474722588188e+00
9.278401280812371699e-01,-2.188268175880945243e+00
5.701312489708450226e-02,-1.299035593103298192e+00
2.685922788632569280e-01,-6.352046773450241712e-01
1.528468426412531667e+00,-3.714086275724531205e+00
5.078357562896237409e-01,-1.279855871236014409e+00
5.382960790496329473e-01,-1.547842086174358922e+00
1.072507337309802189e+00,-2.599641471319881436e+00
-3.649527295428853235e-01,-1.137792225564505655e+00
-8.392096673390063710e-01,-2.971044859178887609e+00
-1.044809194021033560e+00,-4.185466210911819473e+00
-1.966356589376001773e+00,-1.186978214005964993e+01
2.056207129940322176e+00,-6.023385930351551565e+00
-1.103208365721683126e+00,-4.013334932540471911e+00
-2.212536235857719968e-01,-8.735823295740925420e-01
-2.768132998889206720e-01,-1.414664669542281539e+00
3.074066978091007374e-01,-1.183747092172267701e+00
8.157372125392967632e-01,-2.414674974482675651e+00
8.604734883597453532e-01,-2.229855550700310829e+00
-5.830774385689384554e-01,-2.365835039472743428e+00
-1.671217137864114965e-01,-1.107022902239506168e+00
2.825799504882996471e-01,-1.093201983895498719e+00
-2.486911261835470788e-01,-1.588988248064501008e+00
1.607345576019992617e+00,-4.187935799272142212e+00
4.909749516382513335e-01,-1.074785246779840220e+00
7.348777860498174608e-01,-1.461631788703489088e+00
6.628812686674127042e-01,-1.934916777621817019e+00
1.173473857485324956e+00,-2.714634282771173801e+00
1.810215587037069529e-01,-1.319082466290150135e+00
-1.296831947955846553e+00,-5.440823128240602991e+00
3.996879517526416015e-01,-9.044652374898044522e-01
-6.513568937918290391e-01,-2.481621396350175868e+00
-5.286166817497568449e-01,-2.059005129214854346e+00
5.863640187550932525e-01,-1.449298689202233037e+00
1.238283071433635696e+00,-3.441132209116330998e+00
2.127157673606164950e-02,-9.062742407367367914e-01
3.088330125989637853e-01,-1.095713542885724978e+00
1.702214944635237925e+00,-4.221751612114315044e+00
2.407531794885682808e-01,-1.265963534128859536e+00
2.601683114180394885e+00,-8.108402536167519159e+00
5.655096456315441555e-01,-1.679223618217753344e+00
-1.760762759155817703e+00,-9.969685180703198313e+00
7.533416211045325106e-01,-1.925610140421899708e+00
3.811583848827777565e-01,-8.343782134996202693e-01
1.289752754082745589e+00,-3.212976945244315985e+00
6.731813512699583724e-01,-1.447191356227523373e+00
-1.384559839837738171e-01,-1.203555224794536027e+00
-1.224298236289365738e+00,-5.477860232005983043e+00
-2.090232572860252769e-01,-1.236707891721950281e+00
-8.505204542093001141e-01,-2.906830612804956804e+00
-5.805234498047227021e-01,-2.324908747318299884e+00
5.885784044206096022e-01,-1.135112275832474982e+00
1.669904504351406249e+00,-4.557640866826655035e+00
3.946715298229810931e-01,-1.216498573270568651e+00
-1.195883062035184352e+00,-4.838626078966825617e+00
4.446026682201407176e-01,-1.312535183125739247e+00
1.196631486645651110e+00,-2.742097721647847486e+00
-6.097829043193822018e-01,-2.195256162856187743e+00
-1.340171666729176869e-01,-1.071309892242420236e+00
1.468819472919709324e-02,-1.588271214482238847e+00
-7.848983130822400067e-01,-3.227064933088082732e+00
6.482804338438590275e-01,-1.280667710141134563e+00
-1.209481486077815665e-01,-8.309664175470611314e-01
4.195324439070277633e-01,-1.347718143512468325e+00
-8.874921778021001018e-01,-3.289745839792276971e+00
-4.374583003234104317e-01,-1.552903753556129862e+00
7.223813578277713532e-01,-1.396085447865607509e+00
-3.728331520917669839e-01,-1.986892664960497434e+00
1.726963851233405123e+00,-4.777685179400894988e+00
-3.996361856146023461e-01,-1.621528757838930579e+00
2.246847257518859164e-01,-8.094361968517110872e-01
9.325908318730898872e-01,-1.405218829578017692e+00
-1.418365732933031698e+00,-6.645731012393618187e+00
-1.760808811980775879e+00,-1.007083279098199036e+01
-1.525656314570094763e+00,-7.382863254562360922e+00
1.262584103427182081e+00,-2.622883589450051289e+00
-5.518581458924467498e-01,-1.908440460310502518e+00
2.558199285668252276e+00,-8.013778440007202519e+00
-5.642475986573886049e-01,-1.733268777591236987e+00
1.845513031970369699e-01,-8.080706107894473078e-01
1.542109952567875641e+00,-4.141482506072618364e+00
2.006092888159122900e+00,-5.528413216237809458e+00
2.061503576636397828e+00,-5.591234300266880730e+00
1.208366230593142410e+00,-2.491323864695949464e+00
1.024062525811462399e+00,-2.279807536902537457e+00
5.925269492011830952e-01,-1.433023994561820391e+00
7.783610761666377442e-01,-1.374222861011739072e+00
-5.511857163285334149e-01,-2.235980379381226069e+00
-8.181988834223071771e-01,-2.802676273274351537e+00
-3.374457410952051446e-03,-1.344216670999666352e+00
-1.701846225249284417e-01,-8.781525619343073519e-01
-4.532280493272751731e-01,-1.729886775264009247e+00
6.963874474567153250e-01,-1.203256349288043259e+00
9.553052085705107110e-01,-1.963164525034982288e+00
8.840688629184735581e-02,-1.277025878890218458e+00
1.477530081055261846e+00,-3.303591685365157460e+00
-1.141689114133505045e+00,-4.236383091309921411e+00
-1.936594592797181158e-01,-9.534449793317490984e-01
-7.168223206028049299e-01,-2.686974960738393481e+00
-1.866536617073059956e+00,-1.092857076465131350e+01
-8.268068584269924748e-02,-1.018825294119800162e+00
-1.217475083832835342e-01,-1.266987644738017060e+00
1.513449743242130996e+00,-3.361268066886450967e+00
6.308116845547775409e-01,-1.369054886974893526e+00
-1.024186824329204937e+00,-4.608146615126428536e+00
1.854092566334188286e+00,-4.951311717450153083e+00
1.221033695525352902e+00,-2.912228801906921127e+00
5.820977034686157792e-01,-1.346187259602986241e+00
-2.264840988498319219e-01,-1.311472238685720049e+00
-9.594392367234797492e-01,-3.383961264283668502e+00
-3.722067760710530138e-01,-1.198726633470906133e+00
1.088748619704186016e+00,-2.368437366223631546e+00
1.884586305934609074e+00,-5.237839658313209412e+00
1.543243528272189025e+00,-3.899296804072603706e+00
-4.888494217862741076e-01,-1.752518976016253394e+00
-1.119617433289011199e+00,-4.688549265457373494e+00
1.408862469112039384e-01,-8.236836509700666831e-01
-1.768439365562851640e+00,-9.683138079434046475e+00
3.231677141847814627e-01,-6.520553399601696221e-01
-1.476025862986686810e-01,-8.045016192050499226e-01
-4.660365018682422478e-01,-1.869182565777377292e+00
-1.594703067266795449e+00,-7.895068910698290310e+00
5.136001065697165524e-01,-1.467864419488463357e+00
-5.327008396619113961e-01,-1.705257148427230085e+00
-1.169916835710288039e+00,-4.931904220548039675e+00
-2.872262213281649323e+00,-2.630047924055458353e+01
-2.751490505063625483e-02,-9.452665060636075145e-01
1.772251596669744078e+00,-5.394340823577845612e+00
1.661259214547869956e+00,-4.751264570203303172e+00
-4.570962565862718430e-01,-1.719446369300777988e+00
-6.022120603617805434e-01,-2.071333672950945726e+00
4.687742560750237653e-01,-1.266537325986053064e+00
-9.983854391882914792e-01,-4.186148004772701547e+00
3.017918998194659697e-01,-1.227487699662375586e+00
7.660802783846902830e-01,-1.558036588173661308e+00
1.226933223884307589e+00,-2.697723467359811611e+00
-1.001540764799527805e-01,-1.074495884536043722e+00
-2.036737501769658731e-01,-8.981291220919351836e-01
-8.779825867565610453e-01,-3.084387647416880540e+00
-8.268803540398600438e-01,-3.137375479450223104e+00
-2.264788919015267576e-01,-1.289435349632227057e+00
3.673655068161780779e-01,-1.422075007276527359e+00
9.135846262332494305e-01,-2.010762749379552794e+00
-8.031789506803448386e-01,-2.569195535520107043e+00
1.492688568959521733e+00,-3.540805120276307782e+00
-2.711236010425687737e-01,-9.380544097985142882e-01
-2.136729434843615688e-02,-1.087321007303210685e+00
-7.472116791478233822e-01,-2.278887631865110563e+00
-2.424240260272941594e+00,-1.828846284293287283e+01
8.840453963610497290e-01,-1.545879496258860009e+00
7.368438970924333642e-01,-1.602901724850991805e+00
-2.813275571182133894e-01,-1.128826041155202464e+00
6.699071722487191793e-02,-6.066118712968495696e-01
5.159392177040994509e-01,-1.281571985793714896e+00
-1.562545856886542683e+00,-7.754284733708964872e+00
-5.290526773462947974e-01,-1.546527988360450356e+00
7.942646796218271188e-01,-1.747511131288188357e+00
-1.254289423169249407e+00,-5.695841920412958004e+00
2.935579321666292874e-01,-4.822324719808082083e-01
-1.356581804623405052e+00,-6.225321428222351017e+00
4.664299824335263467e-01,-1.131767330771356050e+00
-3.564148229748356766e-02,-7.313732870823430599e-01
-1.615131815905509471e+00,-8.440985412128023668e+00
1.164739354457171361e+00,-2.908800999176054614e+00
-7.345915767980492062e-01,-2.502032180052811583e+00
-8.102524370143809884e-01,-3.325994749353343494e+00
2.005691972309428528e-01,-1.049727376884213248e+00
1.148637349428715204e+00,-2.548514654008409597e+00
-1.015821818978396962e+00,-3.953652941763985407e+00
6.167984984797165310e-02,-1.362561222109014425e+00
4.288165003305729472e-01,-7.311587473126706094e-01
6.931056072631440745e-01,-1.488464003459678331e+00
1.764415552772251872e-01,-6.146065642143603291e-01
-3.670278390833223159e-01,-1.532774485223576511e+00
-8.275902206487196766e-01,-3.173655598736435213e+00
8.614388304637475569e-02,-9.042825894392736430e-01
-1.072139011985606905e+00,-4.258701777977427660e+00
-2.921350483494607353e+00,-2.730318738099527565e+01
4.365598041576678190e-01,-7.704825037354000594e-01
9.039348410861952621e-01,-2.116215470401459520e+00
-2.362932435541838405e+00,-1.776642651975509324e+01
-1.009730704709937532e+00,-3.520779159535615044e+00
6.191542610051977702e-01,-1.511995164213322917e+00
2.057495469711698721e+00,-5.976792431503882064e+00
2.079370767540789436e-02,-1.431812102253309238e+00
-7.280029412291344482e-01,-2.104492572371472470e+00
-1.828964411048401573e-01,-1.482556010283001324e+00
1.374876419148184814e+00,-3.298847205253318204e+00
-6.459641791245352982e-01,-2.010228838135208917e+00
-7.991920066502535835e-01,-2.724717562788308456e+00
-4.827435221820324251e-01,-1.756117710088068051e+00
